"","precipitation","logETP","wet.fraction","corr.PtoET0.3day","corr.PtoET0.5day","corr.PtoET0.7day","corr.PtoET0.30day","burstiness","memory","nstorms","mean.antecedent","mean.duration","mean.depth","mean.intensity.avg","mean.intensity.max","total.diff.max.avg.intensity","mean.diff.max.avg.intensity","pcnt.stormdepth.depth.over.4.5mm","pcnt.stormdepth.depth.over.5mm","pcnt.stormdepth.depth.over.5.5mm","pcnt.stormdepth.depth.over.6mm","pcnt.stormdepth.depth.over.0.25in","pcnt.stormdepth.depth.over.7mm","pcnt.stormdepth.depth.over.10mm","pcnt.stormdepth.depth.over.0.5in","pcnt.stormdepth.depth.over.1in","pcnt.nstorms.depth.over.4.5mm","pcnt.nstorms.depth.over.5mm","pcnt.nstorms.depth.over.5.5mm","pcnt.nstorms.depth.over.6mm","pcnt.nstorms.depth.over.0.25in","pcnt.nstorms.depth.over.7mm","pcnt.nstorms.depth.over.10mm","pcnt.nstorms.depth.over.0.5in","pcnt.nstorms.depth.over.1in","pcnt.wethours.over.4.5mm","pcnt.wethours.over.5mm","pcnt.wethours.over.5.5mm","pcnt.wethours.over.6mm","pcnt.wethours.over.0.25in","pcnt.wethours.over.7mm","pcnt.wethours.over.10mm","pcnt.wethours.over.0.5in","pcnt.wethours.over.1in","pcnt.rain.depth.over.4.5mm","pcnt.rain.depth.over.5mm","pcnt.rain.depth.over.5.5mm","pcnt.rain.depth.over.6mm","pcnt.rain.depth.over.0.25in","pcnt.rain.depth.over.7mm","pcnt.rain.depth.over.10mm","pcnt.rain.depth.over.0.5in","pcnt.rain.depth.over.1in","pcnt.stormdepth.intensity.over.4.5mm","pcnt.stormdepth.intensity.over.5mm","pcnt.stormdepth.intensity.over.5.5mm","pcnt.stormdepth.intensity.over.6mm","pcnt.stormdepth.intensity.over.0.25in","pcnt.stormdepth.intensity.over.7mm","pcnt.stormdepth.intensity.over.10mm","pcnt.stormdepth.intensity.over.0.5in","pcnt.stormdepth.intensity.over.1in","pcnt.nstorms.intensity.over.4.5mm","pcnt.nstorms.intensity.over.5mm","pcnt.nstorms.intensity.over.5.5mm","pcnt.nstorms.intensity.over.6mm","pcnt.nstorms.intensity.over.0.25in","pcnt.nstorms.intensity.over.7mm","pcnt.nstorms.intensity.over.10mm","pcnt.nstorms.intensity.over.0.5in","pcnt.nstorms.intensity.over.1in","pcnt.50.rain.depth","pcnt.60.rain.depth","pcnt.67.rain.depth","pcnt.70.rain.depth","pcnt.75.rain.depth","pcnt.80.rain.depth","pcnt.85.rain.depth","pcnt.90.rain.depth","pcnt.95.rain.depth","pcnt.50.storm.depth","pcnt.60.storm.depth","pcnt.67.storm.depth","pcnt.70.storm.depth","pcnt.75.storm.depth","pcnt.80.storm.depth","pcnt.85.storm.depth","pcnt.90.storm.depth","pcnt.95.storm.depth"
"pcnt.80.rain.depth",0.487152473324765,-0.308961176089942,-0.073902229786936,0.242014575131113,0.260781929460742,0.272996487151581,0.300204095069273,-0.169183419880655,0.0285884100220467,0.377013611130214,-0.344798355034387,-0.428351362644968,0.495029537949441,0.816019008643069,0.948286303045238,0.758162603287507,0.89133692682358,0.410211806799067,0.419373066178049,0.439224232705591,0.443458712418052,0.445865476172633,0.459612938141919,0.490376408193768,0.486762503322682,0.461657028396332,0.294161201476206,0.310792684545442,0.334267608999367,0.347307140806727,0.352895662718562,0.373593008882219,0.427283447891957,0.444000777917481,0.457495684218549,0.956858617824303,0.960997008723023,0.962688820907674,0.961947920088932,0.959187557733995,0.953947190913508,0.903308015263972,0.850791816972331,0.435474762812201,0.981559286837096,0.978262023457712,0.972807843501383,0.966122269109884,0.959906411231684,0.945751932166426,0.878109348051357,0.823042419231173,0.426963570128966,0.637189273193877,0.580868504748929,0.525739395913118,0.467499856582687,0.445925326521514,0.398131477217675,0.244886155098015,0.205653558652428,0.122930686682487,0.510688305645757,0.474637844764153,0.438306449833809,0.393218825334449,0.379184501159272,0.351582906406101,0.239248980173552,0.204531410134189,0.122982675218078,0.952451001242367,0.965522881784242,0.976470713044813,0.982923246901977,0.991551961032991,1,0.989001229549957,0.964204325836056,0.91889814637151,0.485951378494706,0.485902754867931,0.496839066303828,0.49773325347737,0.488050806961616,0.488054544473591,0.484275281592041,0.487489087893887,0.489955065124512
"pcnt.85.rain.depth",0.487864639501586,-0.312373774379348,-0.0571881389831708,0.247625125523057,0.265711730647692,0.277575964242505,0.305884645112262,-0.176069256785943,0.0296237687891545,0.37735982995166,-0.345680629466093,-0.416316048493558,0.489243452136409,0.818033822547791,0.947195531995407,0.755128010656507,0.885106819377185,0.402190798347309,0.411111660993858,0.430848515288709,0.434478987107648,0.436387840238419,0.451067453114019,0.484403586513398,0.480243220584965,0.459466423139154,0.285818179631523,0.302167411479084,0.325796750493719,0.337428124971191,0.34285451943181,0.363622068890134,0.418655112195813,0.434921483205349,0.45377806071253,0.940112621522459,0.948021092729837,0.952733079395932,0.955179758615245,0.954263892361155,0.952269046624416,0.912501369271907,0.863762312394615,0.450581567780895,0.978091083362468,0.978073389570192,0.975645546164891,0.97233000247087,0.967704034785335,0.95623660864378,0.896213242651494,0.842888260146629,0.442815766192756,0.653964301047351,0.599975109805837,0.550228898047,0.493222054828853,0.473838768420307,0.423406436369736,0.268127006467999,0.231373560417608,0.14295286901055,0.53011094976085,0.495607655488766,0.463518918575024,0.419536873484479,0.407835945214286,0.377676637276396,0.26262423275527,0.230225042678933,0.142996474572877,0.932788516796904,0.947191049846779,0.959965632296694,0.967919904177095,0.977783338218202,0.989001229549957,1,0.981527079842006,0.938457920566356,0.484206356270239,0.483538444267723,0.495053310845561,0.495432722565179,0.487093424809769,0.487737746055741,0.484702685127323,0.488285769157391,0.489656592498767
"pcnt.90.rain.depth",0.48914929820539,-0.3181157311556,-0.035252564715824,0.251433715980844,0.269230091047922,0.281440761519492,0.310640096001949,-0.179678777625407,0.0261751430407867,0.37731608243493,-0.3488051681434,-0.394466939208435,0.480771431392565,0.812520302256659,0.940087414264784,0.749540668692281,0.873618991627709,0.394563851600536,0.406364046655551,0.421880349871213,0.425974289609309,0.427817921872572,0.441599712702876,0.475951649497458,0.470138376138497,0.451117298357438,0.278644667603823,0.298457628371124,0.318142533585918,0.331219564014517,0.336455708870098,0.355771800969667,0.410016758384616,0.425176334191703,0.444199825218444,0.907542051021341,0.92037801420097,0.931258175943336,0.937761912672314,0.940096429121894,0.945370071576644,0.927215214140982,0.879131056452065,0.468546559506962,0.960012123061945,0.965823982209064,0.970131447597736,0.970983373093391,0.96936902862321,0.964778596040675,0.922160458417051,0.867061116994925,0.46214079642717,0.674548477659865,0.625743776353392,0.580901612706875,0.525748432879651,0.505701348826955,0.454580221885911,0.297302463435961,0.25563443431046,0.154011083838044,0.553138645043804,0.524167729708432,0.494428787729544,0.451800394235631,0.43993335787249,0.408934985193307,0.292080710121692,0.254645573829793,0.15403159600739,0.903893590093831,0.918522307746692,0.931342312903591,0.940127601929816,0.950619576868789,0.964204325836056,0.981527079842006,1,0.96453408751912,0.477215652322939,0.476228795189288,0.48763223667536,0.488729275774237,0.48122748801396,0.482749197108951,0.48063625670833,0.485397033789303,0.486087581795613
"pcnt.95.rain.depth",0.50112737878265,-0.337945639750003,0.0118971951284764,0.253595484248309,0.273876127585586,0.287560842853071,0.319845603462616,-0.200450612911057,0.00148812290449392,0.391416543077672,-0.366253575649237,-0.349079065420453,0.476211448367858,0.795101348548013,0.918377571257384,0.744587009223882,0.851889584352873,0.388433135581453,0.400031502899031,0.41889239060146,0.423424388075244,0.426442515255825,0.441744167714219,0.472352552969989,0.46623228216576,0.449267725249386,0.272907948580448,0.292600018901944,0.315630161270505,0.330244909705381,0.336579534192833,0.357526554264782,0.40835317457249,0.423189422661717,0.443665538959511,0.851653448557964,0.865873043728764,0.881784410748836,0.893342224227174,0.898783813475441,0.915659371311986,0.93230534820018,0.904490964323951,0.502114617473497,0.917949789863032,0.92723647734915,0.938171539306659,0.944788947676627,0.947294307670546,0.954545818702755,0.946645796954018,0.906976340497398,0.497867308892106,0.685869368836333,0.646420082954879,0.606007737114702,0.55408599745171,0.532197969858489,0.48812468251613,0.341894086959405,0.298953045029449,0.180440871606423,0.564999837442232,0.54390319089445,0.518051575057298,0.478291309273501,0.465311338119342,0.441381569436531,0.335575390558931,0.297307946132076,0.180436959797394,0.854601286813384,0.870314563685716,0.883537537791319,0.892089423579163,0.903628609005141,0.91889814637151,0.938457920566356,0.96453408751912,1,0.478310869159838,0.47467319320963,0.487964145295024,0.490518482175851,0.483847824563582,0.484285015447144,0.480227641405845,0.483765828238356,0.482892118242704
"pcnt.50.storm.depth",0.584457010852017,-0.482001179561914,0.299675781846527,-0.141790148603752,-0.111891755746913,-0.0914462537827505,-0.025523430442428,-0.165966389224096,0.0474126747107719,0.272330850543765,-0.281314197988644,0.406022629168256,0.937890006654357,0.290400765181597,0.545301744938823,0.521986193555053,0.620161963295082,0.744430915360553,0.765416135564845,0.79322723043381,0.804667194705242,0.806355765697268,0.820260760487254,0.879925050676091,0.918180836300197,0.927107596817969,0.499142565005186,0.531265770644348,0.561154998743854,0.583548804660143,0.588315898875963,0.612334618409327,0.709091527269244,0.78302259515344,0.915332735854148,0.505104061833147,0.501718724979338,0.503169460287918,0.499871306730703,0.501184545934254,0.497087516491619,0.497714152221994,0.479689135360694,0.255626586385692,0.474494582318699,0.471719091028766,0.47287956055947,0.469864565565375,0.471348305833738,0.46838245726705,0.471088528730208,0.459411284337157,0.250973616734266,0.214924977722925,0.195048840909881,0.196898789319807,0.168546479511531,0.171228795510581,0.15367566491011,0.087280061730158,0.0655273613401534,0.0370069270708474,0.190243328846426,0.180895808085984,0.185716600538273,0.160754080530938,0.165920456169062,0.152985958565213,0.0955619279551417,0.0702565718291414,0.0370761692402598,0.514387526392429,0.504096016068026,0.498084683557762,0.492504290630708,0.487968304597209,0.485951378494706,0.484206356270239,0.477215652322939,0.478310869159838,1,0.958022971171514,0.931345128396855,0.916840190583258,0.885477985273941,0.85643640251047,0.827341203677084,0.799605139130037,0.774818916665822
"pcnt.60.storm.depth",0.586697512468972,-0.480686799388332,0.308907520293082,-0.145624897424505,-0.117142907043483,-0.097715701714125,-0.0395120212610056,-0.16603694141844,0.0545574409363688,0.279875263303017,-0.287693656727355,0.399137560558596,0.920375830475317,0.283006823955531,0.53461974952221,0.518997664925183,0.608268445222201,0.716691086661008,0.738223385870652,0.764882215056029,0.773512561588026,0.775544421140808,0.790098306860637,0.845696782609662,0.87989962162417,0.954126166131463,0.471723911127582,0.503085863414392,0.529351780251422,0.547530798874152,0.551532845714997,0.574259881486759,0.658215508514529,0.722441134004342,0.907350927978928,0.502009160888323,0.499291413787715,0.499298906630685,0.496166069864567,0.497226656897786,0.494098805668909,0.489916375154259,0.476031887339471,0.260746197230774,0.4733799671279,0.470802278507012,0.470475782459436,0.467650526891784,0.468910108347747,0.466915242805655,0.46536210490162,0.457451449515596,0.255874702803391,0.209157885098658,0.187503336907148,0.187981519901136,0.165424847072969,0.169111161310807,0.154575305542055,0.0823244071746694,0.0554891633364206,0.0356224705763676,0.190371774651737,0.181454148085225,0.185125492130832,0.164195554070502,0.169458902681248,0.158294011374773,0.0905902313556838,0.0600004752162705,0.0356866456997725,0.510331869878346,0.501604254099925,0.497079057486814,0.492160113295926,0.488034101031754,0.485902754867931,0.483538444267723,0.476228795189288,0.47467319320963,0.958022971171514,1,0.9771562649583,0.962031974094404,0.930789553568271,0.89877062640713,0.867026261099861,0.835738181026579,0.804605658753246
"pcnt.67.storm.depth",0.597949471218488,-0.485205838758997,0.313533872159144,-0.130060401044683,-0.10118717336424,-0.0821601645602068,-0.0269738685696326,-0.172604478441997,0.0464336790870416,0.298085919603345,-0.303978978747879,0.380103068555216,0.905986169394227,0.295053074007633,0.538959178193075,0.529516735453445,0.606216318603071,0.698189609670428,0.719446839968446,0.746738899928984,0.755677462242615,0.757891703528357,0.771416495745167,0.824429934951601,0.859538201501173,0.948570002597679,0.454441492094047,0.484241198554659,0.510348501236319,0.528686457332642,0.532249805462743,0.553340474007805,0.630566272441249,0.693033315109512,0.881287763805013,0.511896866480959,0.509883429568574,0.509792588822656,0.507277392138347,0.508140484495184,0.504756899565493,0.499561290350087,0.48739464561447,0.277224945961597,0.484856959591094,0.482903378069066,0.482391888223833,0.480029732317288,0.480835465608479,0.478640027615567,0.476585387629094,0.469973552165674,0.273248334969524,0.218455650491398,0.195872007960798,0.196452723587493,0.175834467547341,0.180854719740204,0.166238513224249,0.0981654240083862,0.0727803488142051,0.0499270979208854,0.199396956338407,0.19029630081377,0.194088128616974,0.175904016968534,0.182008898358324,0.170390762639373,0.106373958980352,0.0770762717217109,0.049979201184354,0.519762495683185,0.51141084811521,0.50813208442176,0.503443171830515,0.498558886767512,0.496839066303828,0.495053310845561,0.48763223667536,0.487964145295024,0.931345128396855,0.9771562649583,1,0.990194612587791,0.961207271726149,0.927707696747208,0.895710866034047,0.861492629666687,0.827031815135812
"pcnt.70.storm.depth",0.603048327689693,-0.4875690757014,0.3178592682956,-0.125924815533141,-0.0974936033645776,-0.0787046713373079,-0.0239146182424976,-0.178836791769883,0.0433906534797023,0.30709999920567,-0.313572196498058,0.372164493763035,0.896414521426359,0.296570673108725,0.536176264069759,0.531672862338847,0.600386179633388,0.688419954589039,0.710376361867122,0.736751793933513,0.745339284512136,0.747252392948602,0.760176122314423,0.811800716015399,0.844295552691438,0.940554753783667,0.446923112144359,0.476713320159136,0.50203964192331,0.519595135524815,0.522660968935839,0.543033467597473,0.616042915635032,0.673433469373429,0.861167269533595,0.511568360394934,0.510286089657593,0.509881458984928,0.507571515998411,0.508304893425589,0.505382851240163,0.502216259968812,0.492288728069544,0.282001695449708,0.48526517951201,0.484032635396678,0.48338065505288,0.481245539888498,0.481923917842369,0.480174647272669,0.480229098203066,0.475486032088534,0.277926709955514,0.219857222091973,0.199423615383227,0.199630446682637,0.179940201084697,0.183910384558293,0.168204996349818,0.104305584851852,0.0800490692466602,0.0515794214847997,0.201599590790835,0.19479402919113,0.197809403969941,0.180060779226808,0.184723691438627,0.171889743531539,0.112184786891087,0.0841944744803073,0.0516298046375064,0.519604290173816,0.511420812109636,0.508593163780678,0.504233747595308,0.499350648604168,0.49773325347737,0.495432722565179,0.488729275774237,0.490518482175851,0.916840190583258,0.962031974094404,0.990194612587791,1,0.979142711444086,0.945578698314219,0.913102479099598,0.877393555141861,0.84187911487054
"pcnt.75.storm.depth",0.613722351887472,-0.499116368473453,0.337427843265137,-0.120141309209938,-0.0926295360181256,-0.0744543300102511,-0.0216720308283773,-0.194411062905789,0.022220263307756,0.326215790576618,-0.333862556028678,0.367598585212897,0.876192338244151,0.286926191674228,0.520347852435723,0.533048292532733,0.582410389919584,0.67055292134322,0.692013498182687,0.716984448830254,0.722806279997222,0.725298979718525,0.739143079460903,0.789937856332355,0.815371076858456,0.917646584668092,0.433779171609728,0.462531490813142,0.486445470015444,0.499962165849473,0.50415390944892,0.524418265365374,0.593375500041876,0.640515827970964,0.819370813593242,0.501048775412594,0.500482567751785,0.500056439997256,0.497680706373283,0.498947820266711,0.496722569144175,0.494446007283504,0.485758998157637,0.281998964330958,0.475110042304869,0.474488380237422,0.47396619110358,0.471997917931464,0.473193771652369,0.471933797110762,0.473066005829937,0.469696130870682,0.278128672578975,0.21441726584319,0.195512427273782,0.196109417133408,0.17458178637021,0.179001517328399,0.165177813743428,0.108313419983852,0.0821112056509047,0.0510231855529919,0.200680709159261,0.194398358795233,0.19648224458774,0.176596925897973,0.180745246450418,0.169091083189907,0.115946964649009,0.0860955898612176,0.0510908557202675,0.508677636686754,0.500625928339597,0.498308383648575,0.494414704569513,0.489188196632945,0.488050806961616,0.487093424809769,0.48122748801396,0.483847824563582,0.885477985273941,0.930789553568271,0.961207271726149,0.979142711444086,1,0.978842433829825,0.946925883988143,0.90879072108454,0.871723905904459
"pcnt.80.storm.depth",0.625805858658809,-0.509031513441765,0.354879035841876,-0.1011289051519,-0.074012297722153,-0.0563642831739631,-0.00635088837036289,-0.206506684054322,0.00491432280219409,0.346826743986996,-0.354727632184376,0.354807972412801,0.857679353370527,0.284573177100536,0.513588315583371,0.542608906199404,0.574865982662101,0.655764839941403,0.676382107899572,0.699495422944968,0.706563282889583,0.708509857569895,0.722004384893225,0.771015227077107,0.791287075506634,0.887411765926324,0.424891669767417,0.452161110369144,0.473957791478138,0.488360668467144,0.49250641253248,0.512361235495637,0.576700562582995,0.616100710069902,0.775102133201655,0.500226638838237,0.499823836735612,0.499398069839628,0.49650604888414,0.498364287531432,0.496220925493508,0.49591124846827,0.484913699385857,0.284464672196905,0.475202830584756,0.47473543366851,0.474391454717406,0.472201466954607,0.473811808973781,0.472582066802644,0.474799186351559,0.46900345957796,0.280488545180222,0.219151137324916,0.203431327373968,0.203724176424067,0.182030203927106,0.183726872671965,0.173251461877792,0.111227657777343,0.0820522409198067,0.0429015453677302,0.204905060562099,0.1997602097106,0.201179092412647,0.181328295345376,0.1827042267143,0.174845162125113,0.118510452522792,0.0859420990251344,0.0429788979899944,0.50760116923346,0.49948607728243,0.497455811665329,0.494094327674974,0.488995217666047,0.488054544473591,0.487737746055741,0.482749197108951,0.484285015447144,0.85643640251047,0.89877062640713,0.927707696747208,0.945578698314219,0.978842433829825,1,0.980473213370539,0.943823355479928,0.905792791237762
"pcnt.85.storm.depth",0.636068670438928,-0.522442784655324,0.371546210483575,-0.0900838004678427,-0.0628599675996776,-0.0453381254590735,0.00335627885010057,-0.225050717694356,-0.0162067063743878,0.369124032199503,-0.377239891855691,0.344300893784044,0.835374084845154,0.279820403712585,0.502555796352208,0.550311871948785,0.562910085744902,0.642095708609021,0.659909860841213,0.680799111594539,0.68761671913059,0.68855482251381,0.702069901686648,0.747797386619065,0.764116154088871,0.854011336164317,0.418764643449268,0.443520318344299,0.462711498233635,0.476226186856321,0.47958282020119,0.498947759212658,0.557917682469014,0.591059922012701,0.730912726541402,0.496347734027174,0.495867808630624,0.495031590003401,0.493014740230412,0.494377109016751,0.491844078062639,0.493026027518069,0.481996904832046,0.277796472121847,0.471478379926326,0.471008919330457,0.470241435835234,0.468810760288058,0.469949187976925,0.468386313754274,0.471820824888891,0.46590113899174,0.273794804774869,0.224662685379969,0.208513284352386,0.209607124424619,0.188117913728802,0.188599129545505,0.17968365699395,0.109654492635406,0.0783447706146418,0.0337472292511409,0.207566110103018,0.203647264628853,0.205657505666544,0.186387701678469,0.186197267357358,0.181712002650791,0.117369896967077,0.0825734027777753,0.033831929277123,0.502179225802812,0.494891032758892,0.493140076262652,0.489945918242598,0.484641457978626,0.484275281592041,0.484702685127323,0.48063625670833,0.480227641405845,0.827341203677084,0.867026261099861,0.895710866034047,0.913102479099598,0.946925883988143,0.980473213370539,1,0.976696909865758,0.937895477042677
"pcnt.90.storm.depth",0.65821759037009,-0.545986868175641,0.39453097622571,-0.0826948811998648,-0.0555727253738423,-0.0383906052383143,0.0104304405457635,-0.254362720995518,-0.051975340896558,0.408319876778265,-0.416494911593269,0.326201017296367,0.811027825667388,0.277073868403259,0.497193664727526,0.57196071459729,0.55834630499309,0.624802062171434,0.642114294467178,0.662063165730912,0.667709224063901,0.667612628585162,0.680695217638981,0.72659356724419,0.737616411359848,0.816866664133701,0.409624221303039,0.433274777669549,0.451985827313646,0.463200860728316,0.465792835530634,0.484374658317666,0.541881445759449,0.568406227583121,0.687858347776754,0.500172114747729,0.499614416252845,0.498917901535671,0.497766998419077,0.499118874010231,0.496022094678738,0.499967098682566,0.484138890551469,0.271083077222177,0.475309312289207,0.474745780052843,0.474136204072456,0.473171365685355,0.474268254407534,0.472077761502941,0.477597572291496,0.466869752745541,0.266785970648046,0.23487209120598,0.221631453081128,0.22061401746393,0.195595246782626,0.195868188920669,0.186626464733315,0.115136688044632,0.0752431860394572,0.0279245842860868,0.205912337798867,0.204598078165813,0.206437892096007,0.187062914677717,0.188262753846313,0.184982600933411,0.121959550294115,0.0792842167943043,0.0280184219676873,0.504207119396647,0.496261041940474,0.495622915430382,0.492474327943088,0.487014083539795,0.487489087893887,0.488285769157391,0.485397033789303,0.483765828238356,0.799605139130037,0.835738181026579,0.861492629666687,0.877393555141861,0.90879072108454,0.943823355479928,0.976696909865758,1,0.978585951170813
"pcnt.95.storm.depth",0.688603351488769,-0.576822693617566,0.423628298615322,-0.0744980839395798,-0.0468401996286846,-0.0288694232094459,0.0212063776503361,-0.295390260197421,-0.0999171568482962,0.456933662952792,-0.463228901566411,0.305175446623108,0.78706760051906,0.276709568890728,0.493956832010355,0.600506822547493,0.556017251570161,0.610894921048991,0.626510706474098,0.644971138321379,0.650079898497853,0.648855899704542,0.660978971352777,0.710150036000167,0.717474306176527,0.779584164345384,0.404824660953119,0.426205919020653,0.444024145457573,0.454487999520954,0.455309388882244,0.472836958164608,0.53407017238428,0.557082271886052,0.652994677398539,0.505365878211999,0.504982352334095,0.504716538254843,0.503154770173923,0.505142397678149,0.501674040562957,0.50457495254213,0.485356542803367,0.267418195833317,0.478161789660811,0.477637467154492,0.477371533346504,0.475795493113005,0.477535317285442,0.47466876522282,0.47935749949904,0.465731081729844,0.262653635707229,0.241505936684833,0.230050711614025,0.226052753455453,0.199663285105162,0.198910758137393,0.188321999820886,0.118355389660969,0.0781758016883313,0.0197763247296869,0.201923458268813,0.202236722735525,0.203545941903151,0.185508935774359,0.186825898844439,0.183171224259225,0.124178532394384,0.0820212093789196,0.019870154480512,0.50910506214691,0.499561012212966,0.499965155592107,0.49598185123593,0.489646714966549,0.489955065124512,0.489656592498767,0.486087581795613,0.482892118242704,0.774818916665822,0.804605658753246,0.827031815135812,0.84187911487054,0.871723905904459,0.905792791237762,0.937895477042677,0.978585951170813,1
